srcip,dstip,sport,dport,proto,data,label,classes
192.168.2.200,50.7.252.138,42199,9993,17,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\xa5\xbe\xd2\x00\x00\x80\x11\x00\x00\xc0\xa8\x02\xc82\x07\xfc\x8a\xa4\xd7'\t\x00\x91\xf2\xa4&\x08\x8bb\x90\x0b\xbb\xd1b\xf8e\xaeq\xe5\xa50\x12I\x00\xc9{\xe6\xa5~\x7f\xa8\xe9\x01\x0c\x01\n\x00\x01\x00\x00\x01\x81\xe7\xaet\x84\xe5\xa50\x12I\x00\x08\x86\xe1\xf0<\x0c\xc9E\xb9\x81\xa2DD\xa2\xb1r\xc2\x99\xf6\x99u\xef\x7f\x05\xfa\xf0}\n9q\xf4\x015_+\xef,\xda\xd9a\xaf\xc8\x89CkM\xef\xb4*\xb0\x93Ts\x85\x1e\xb0\x1d*\x11\xc5>\xc8\xef\x82\x00\x042\x07\xfc\x8a'\t\x00\x00\x00\x00\x08\xea\xc9\n\x00\x00\x01~\xe9W`\xcd&\x02""",0,Normal
192.168.2.200,104.194.8.134,9993,9993,17,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\xa5xc\x00\x00\x80\x11\x00\x00\xc0\xa8\x02\xc8h\xc2\x08\x86'\t'\t\x00\x915[.\x0c!\xc7_\x9f\t\xfd\xca\xfe\x9e\xfe\xb9\xe5\xa50\x12I\x00\x86\xb7I\xd4\x91\xc4\r\x03\x01\x0c\x01\n\x00\x01\x00\x00\x01\x81\xe7\xaet\x84\xe5\xa50\x12I\x00\x08\x86\xe1\xf0<\x0c\xc9E\xb9\x81\xa2DD\xa2\xb1r\xc2\x99\xf6\x99u\xef\x7f\x05\xfa\xf0}\n9q\xf4\x015_+\xef,\xda\xd9a\xaf\xc8\x89CkM\xef\xb4*\xb0\x93Ts\x85\x1e\xb0\x1d*\x11\xc5>\xc8\xef\x82\x00\x04h\xc2\x08\x86'\t\x00\x00\x00\x00\x08\xea\xc9\n\x00\x00\x01~\xe9W`\xcdv\xe4""",0,Normal
192.168.2.200,104.194.8.134,26767,9993,17,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\xa5xd\x00\x00\x80\x11\x00\x00\xc0\xa8\x02\xc8h\xc2\x08\x86h\x8f'\t\x00\x915[.\x0c!\xc7_\x9f\t\xfd\xca\xfe\x9e\xfe\xb9\xe5\xa50\x12I\x00\x86\xb7I\xd4\x91\xc4\r\x03\x01\x0c\x01\n\x00\x01\x00\x00\x01\x81\xe7\xaet\x84\xe5\xa50\x12I\x00\x08\x86\xe1\xf0<\x0c\xc9E\xb9\x81\xa2DD\xa2\xb1r\xc2\x99\xf6\x99u\xef\x7f\x05\xfa\xf0}\n9q\xf4\x015_+\xef,\xda\xd9a\xaf\xc8\x89CkM\xef\xb4*\xb0\x93Ts\x85\x1e\xb0\x1d*\x11\xc5>\xc8\xef\x82\x00\x04h\xc2\x08\x86'\t\x00\x00\x00\x00\x08\xea\xc9\n\x00\x00\x01~\xe9W`\xcdv\xe4""",0,Normal
192.168.2.200,104.194.8.134,42199,9993,17,"b""\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\xa5xe\x00\x00\x80\x11\x00\x00\xc0\xa8\x02\xc8h\xc2\x08\x86\xa4\xd7'\t\x00\x915[.\x0c!\xc7_\x9f\t\xfd\xca\xfe\x9e\xfe\xb9\xe5\xa50\x12I\x00\x86\xb7I\xd4\x91\xc4\r\x03\x01\x0c\x01\n\x00\x01\x00\x00\x01\x81\xe7\xaet\x84\xe5\xa50\x12I\x00\x08\x86\xe1\xf0<\x0c\xc9E\xb9\x81\xa2DD\xa2\xb1r\xc2\x99\xf6\x99u\xef\x7f\x05\xfa\xf0}\n9q\xf4\x015_+\xef,\xda\xd9a\xaf\xc8\x89CkM\xef\xb4*\xb0\x93Ts\x85\x1e\xb0\x1d*\x11\xc5>\xc8\xef\x82\x00\x04h\xc2\x08\x86'\t\x00\x00\x00\x00\x08\xea\xc9\n\x00\x00\x01~\xe9W`\xcdv\xe4""",0,Normal
192.168.2.199,255.255.255.255,12476,12476,17,"b'\xff\xff\xff\xff\xff\xffP-\xbb|\xf0\x9f\x08\x00E\x00\x00t\x89\x96\x00\x00\xff\x11ns\xc0\xa8\x02\xc7\xff\xff\xff\xff0\xbc0\xbc\x00`\xcd0\xfd\x01\xfe\xfc\x00\x10\x00\x01\x00\x00\x00X\x00\x00\x10\x01{""deviceInfo"":{""deviceType"":""midea_ac_xxxx"",""deviceId"":""MIDEA20160101""}}'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xa3\x00\x00@\x00\x02\x11\xc4\xa6\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x8f\x7f?NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: upnp:rootdevice\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::upnp:rootdevice\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xeb\x00\x00@\x00\x02\x11\xc4^\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xd7\x10ANOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:InternetGatewayDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::urn:schemas-upnp-org:device:InternetGatewayDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z2NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa6\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe7\x00\x00@\x00\x02\x11\xc4b\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xd36mNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:WANConnectionDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:device:WANConnectionDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z.NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa8\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xd3\x00\x00@\x00\x02\x11\xc4v\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xbfJ\xaaNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:WANDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7::urn:schemas-upnp-org:device:WANDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z0NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa7\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe1\x00\x00@\x00\x02\x11\xc4h\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcd\xbd`NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANIPConnection:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:service:WANIPConnection:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xf3\x00\x00@\x00\x02\x11\xc4V\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xdf\xc2\xe2NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANCommonInterfaceConfig:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7::urn:schemas-upnp-org:service:WANCommonInterfaceConfig:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe3\x00\x00@\x00\x02\x11\xc4f\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcf\x16UNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANPPPConnection:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:service:WANPPPConnection:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe3\x00\x00@\x00\x02\x11\xc4f\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcf\xb8\xf9NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:Layer3Forwarding:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::urn:schemas-upnp-org:service:Layer3Forwarding:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.200,14.17.27.114,1863,8007,17,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x007\x1f%\x00\x00\x06\x11\x00\x00\xc0\xa8\x02\xc8\x0e\x11\x1br\x07G\x1fG\x00#\xed\'\x1a\x1c \x056\x0c2.12.0.00350\x0b""1R\x97\xef<L\\'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe3\x00\x00@\x00\x02\x11\xc4f\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcf\xb8\xf9NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:Layer3Forwarding:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::urn:schemas-upnp-org:service:Layer3Forwarding:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe3\x00\x00@\x00\x02\x11\xc4f\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcf\x16UNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANPPPConnection:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:service:WANPPPConnection:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xf3\x00\x00@\x00\x02\x11\xc4V\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xdf\xc2\xe2NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANCommonInterfaceConfig:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7::urn:schemas-upnp-org:service:WANCommonInterfaceConfig:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe1\x00\x00@\x00\x02\x11\xc4h\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xcd\xbd`NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:service:WANIPConnection:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:service:WANIPConnection:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z0NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa7\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xd3\x00\x00@\x00\x02\x11\xc4v\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xbfJ\xaaNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:WANDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa7::urn:schemas-upnp-org:device:WANDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z.NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa8\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xe7\x00\x00@\x00\x02\x11\xc4b\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xd36mNOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:WANConnectionDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa8::urn:schemas-upnp-org:device:WANConnectionDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xac\x00\x00@\x00\x02\x11\xc4\x9d\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x98z2NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: uuid:431427a5-5013-4915-9ffd-44ef6169baa6\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xeb\x00\x00@\x00\x02\x11\xc4^\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\xd7\x10ANOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: urn:schemas-upnp-org:device:InternetGatewayDevice:1\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::urn:schemas-upnp-org:device:InternetGatewayDevice:1\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.1,239.255.255.250,38828,1900,17,"b',\xf0]\xd4X\xd3\x88\xc3\x977\r\x02\x08\x00E\x00\x01\xa3\x00\x00@\x00\x02\x11\xc4\xa6\xc0\xa8\x02\x01\xef\xff\xff\xfa\x97\xac\x07l\x01\x8f\x7f?NOTIFY * HTTP/1.1\r\nHOST: 239.255.255.250:1900\r\nCACHE-CONTROL: max-age=60\r\nLOCATION: http://192.168.2.1:5351/rootDesc.xml\r\nSERVER: MiWiFi/x UPnP/1.1 MiniUPnPd/2.0\r\nNT: upnp:rootdevice\r\nUSN: uuid:431427a5-5013-4915-9ffd-44ef6169baa6::upnp:rootdevice\r\nNTS: ssdp:alive\r\nOPT: ""http://schemas.upnp.org/upnp/1/0/""; ns=01\r\n01-NLS: 1656441186\r\nBOOTID.UPNP.ORG: 1656441186\r\nCONFIGID.UPNP.ORG: 1337\r\n\r\n'",0,Normal
192.168.2.200,120.82.167.14,35630,30301,17,"b'\xfc|\x02H\x16\xf3,\xf0]\xd4X\xd3\x08\x00E\x00\x00\x84\x08i\x00\x00\x80\x11\x00\x00\xc0\xa8\x02\xc8xR\xa7\x0e\x8b.v]\x00p\xe3Rd1:ad2:id20:l\xad\x95Zk;\x16\xc8\xec\x17\xa5\xa4\x7f\x91q*\x00\xdf\xb0\x9e9:info_hash20:Tz\xbfB\xd3\x11AK\x11\xe9\x84\x8c?\xb7-\xb9\xbd\xb9@\xa2e1:q9:get_peers1:t2:lD1:v4:LT\x01+1:y1:qe'",0,Normal
120.82.167.14,192.168.2.200,30301,35630,17,"b',\xf0]\xd4X\xd3\xfc|\x02H\x16\xf3\x08\x00E\x00\x01/kG@\x004\x11\xf7\xa5xR\xa7\x0e\xc0\xa8\x02\xc8v]\x8b.\x01\x1b\x99[d1:rd2:id20:88888888U\xb0\x8c?e\xd5\x10\xa6\xa6\xeb&\xb85:nodes208:88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;88888888\x85oxh\x89=\xea\x83\xab\xbf\n+y\xe2\x0cTx;e1:t2:lD1:v4:\x94\xc7\x97\xed1:y1:re'",0,Normal
